id,full_name,first_name,last_name,is_active,team_id,birthdate,country,height,weight,position,team_name,from_year,to_year,points,assists,rebounds,all_star_appearances
78227,Andre Spencer,Andre,Spencer,0,1610612758,7/20/64,USA,78,210,Forward,Kings,1992,1993,7.2,1,3.2,0
771,Elmore Spencer,Elmore,Spencer,0,0,12/6/69,USA,84,270,Center,,1992,1996,5.9,0.7,3.5,0
280,Felton Spencer,Felton,Spencer,0,1610612750,1/5/68,USA,84,290,Center,Timberwolves,1990,2001,5.2,0.3,5.4,0
78230,Lou Spicer,Lou,Spicer,0,1610610032,11/12/22,USA,74,195,Forward,Steamrollers,1946,1946,0.3,0,,0
78231,Craig Spitzer,Craig,Spitzer,0,1610612741,12/18/45,USA,84,225,Center,Bulls,1967,1967,1.8,0,2.4,0
201168,Tiago Splitter,Tiago,Splitter,0,1610612759,1/1/85,Brazil,83,245,Center-Forward,Spurs,2010,2016,7.9,1.2,5,0
78232,Art Spoelstra,Art,Spoelstra,0,1610612758,9/11/32,USA,81,220,Center,Royals,1954,1957,7.2,1,4.6,0
84,Latrell Sprewell,Latrell,Sprewell,0,1610612744,9/8/70,USA,77,195,Guard,Warriors,1992,2004,18.3,4,4.1,4
78233,Larry Spriggs,Larry,Spriggs,0,1610612747,9/8/59,USA,79,230,Forward,Lakers,1981,1985,5.2,1.3,2.3,0
78234,Jim Springer,Jim,Springer,0,1610610029,6/17/26,USA,81,235,Center,Jets,1948,1948,0.5,0,,0
78235,Jim Spruill,Jim,Spruill,0,1610610029,2/26/23,USA,74,225,Forward,Jets,1948,1948,2,0,,0
1756,Ryan Stack,Ryan,Stack,0,0,7/24/75,USA,83,215,Forward,,1998,1999,2.3,0.2,1.8,0
711,Jerry Stackhouse,Jerry,Stackhouse,0,1610612765,11/5/74,USA,78,218,Forward,Pistons,1995,2012,16.9,3.3,3.2,2
78237,Kevin Stacom,Kevin,Stacom,0,1610612738,9/4/51,USA,75,185,Guard,Celtics,1974,1981,5.1,1.5,1.5,0
78238,Dave Stallworth,Dave,Stallworth,0,1610612752,12/20/41,USA,79,200,Forward,Knicks,1965,1974,9.3,1.7,4.7,0
78239,Isaac Stallworth,Isaac,Stallworth,0,1610612762,1/18/50,USA,77,190,Forward,Jazz,1972,1976,7.7,0.7,2.8,0
78240,Ed Stanczak,Ed,Stanczak,0,1610610023,8/15/21,USA,73,185,Forward,Packers,1949,1950,7.8,1,2,0
78241,Terence Stansbury,Terence,Stansbury,0,1610612754,2/27/61,USA,77,170,Guard,Pacers,1984,1986,6.3,2,1.4,0
317,John Starks,John,Starks,0,1610612752,8/10/65,USA,77,190,Guard,Knicks,1988,2001,12.5,3.6,2.5,1
78243,Keith Starr,Keith,Starr,0,1610612741,3/14/54,USA,78,190,Guard,Bulls,1976,1976,0.8,0.4,0.6,0
203917,Nik Stauskas,Nik,Stauskas,0,1610612739,10/7/93,Canada,78,205,Guard,Cavaliers,2014,2018,6.8,1.5,2.1,0
78244,Larry Staverman,Larry,Staverman,0,1610612758,10/11/36,USA,79,205,Forward,Royals,1958,1963,4.7,0.9,3.8,0
78245,Larry Steele,Larry,Steele,0,1610612757,5/5/49,USA,77,180,Guard,Trail Blazers,1971,1979,8.2,2.8,2.9,0
1099,Matt Steigenga,Matt,Steigenga,0,0,3/27/70,USA,79,225,Forward,,1996,1996,1.5,1,1.5,0
1735,Vladimir Stepania,Vladimir,Stepania,0,1610612748,5/8/76,Georgia,85,255,Center,Heat,1998,2003,4.1,0.3,4.4,0
203474,DJ Stephens,DJ,Stephens,0,0,12/19/90,USA,77,188,Guard-Forward,,2013,2018,2.3,0,1.3,0
78247,Everette Stephens,Everette,Stephens,0,1610612754,10/21/66,USA,74,175,Guard,Pacers,1988,1990,1.9,1,0.6,0
78249,Jack Stephens,Jack,Stephens,0,1610612737,5/18/33,USA,75,185,Guard,Hawks,1955,1955,10.3,2.9,5.2,0
1086,Joe Stephens,Joe,Stephens,0,0,1/28/73,USA,79,210,Forward,,1996,1999,3.2,0.5,2,0
202362,Lance Stephenson,Lance,Stephenson,0,1610612747,9/5/90,USA,78,230,Guard,Lakers,2010,2018,8.6,2.9,4.2,0
1627293,Alex Stepheson,Alex,Stepheson,0,0,8/7/87,USA,82,270,Forward,,2015,2015,2.8,0.3,3.5,0
78250,Brook Steppe,Brook,Steppe,0,1610612758,11/7/59,USA,77,195,Guard,Kings,1982,1988,5.4,1.2,1.4,0
78251,Barry Stevens,Barry,Stevens,0,1610612744,1/17/63,USA,77,195,Guard,Warriors,1992,1992,1,0,1,0
78252,Wayne Stevens,Wayne,Stevens,0,1610612758,6/19/36,USA,75,185,Forward,Royals,1959,1959,1.6,0.5,2,0
2052,DeShawn Stevenson,DeShawn,Stevenson,0,1610612764,4/3/81,USA,77,218,Forward-Guard,Wizards,2000,2012,7.2,1.6,2.2,0
78253,Dennis Stewart,Dennis,Stewart,0,1610612764,4/11/47,USA,78,220,Forward,Bullets,1970,1970,2,0.5,1.5,0
1529,Kebu Stewart,Kebu,Stewart,0,1610612755,12/19/73,USA,80,239,Forward,76ers,1997,1997,2.7,0.1,2.1,0
1125,Larry Stewart,Larry,Stewart,0,1610612764,9/21/68,USA,80,230,Forward,Bullets,1991,1996,7.4,1.3,4,0
1565,Michael Stewart,Michael,Stewart,0,1610612761,4/25/75,USA,82,230,Center,Raptors,1997,2004,2.2,0.3,3.2,0
78256,Norm Stewart,Norm,Stewart,0,1610612737,1/20/35,USA,77,205,Forward,Hawks,1956,1956,2,0.4,1,0
201880,Greg Stiemsma,Greg,Stiemsma,0,1610612750,9/26/85,USA,83,260,Center,Timberwolves,2009,2014,3.2,0.5,3.3,0
78257,Steve Stipanovich,Steve,Stipanovich,0,1610612754,11/17/60,USA,83,245,Center,Pacers,1983,1987,13.2,2.3,7.8,0
179,Bryant Stith,Bryant,Stith,0,1610612743,12/10/70,USA,77,210,Guard,Nuggets,1992,2002,10.1,2,3.4,0
78259,Sam Stith,Sam,Stith,0,1610612752,7/22/37,USA,74,185,Guard,Knicks,1961,1961,4.4,1.9,1.6,0
78260,Tom Stith,Tom,Stith,0,1610612752,1/21/39,USA,77,210,Forward,Knicks,1962,1962,3.1,0.7,1.6,0
78261,Alex Stivrins,Alex,Stivrins,0,1610612756,11/29/62,USA,80,220,Forward,Suns,1985,1992,2,0.2,1,0
204065,David Stockton,David,Stockton,0,1610612758,6/24/91,USA,71,165,Guard,Kings,2014,2017,3,1.5,0.3,0
304,John Stockton,John,Stockton,0,1610612762,3/26/62,USA,73,175,Guard,Jazz,1984,2002,13.1,10.5,2.7,10
978,Peja Stojakovic,Peja,Stojakovic,0,1610612758,6/9/77,Serbia,82,229,Forward,Kings,1998,2010,17,1.8,4.7,3
1055,Ed Stokes,Ed,Stokes,0,0,9/3/71,USA,84,264,Center,,1997,1997,0.8,0.3,1,0
78264,Greg Stokes,Greg,Stokes,0,1610612755,8/5/63,USA,82,220,Forward,76ers,1985,1989,3.1,0.4,1.5,0
203950,Jarnell Stokes,Jarnell,Stokes,0,0,1/7/94,USA,81,255,Forward-Center,,2014,2016,2.4,0.3,1.4,0
600016,Maurice Stokes,Maurice,Stokes,0,1610612758,6/17/33,USA,79,232,Forward,Royals,1955,1957,16.4,5.3,17.3,3
78266,Art Stolkey,Art,Stolkey,0,1610610028,10/23/20,USA,73,180,Guard,Falcons,1946,1946,4.4,1.7,,0
1627754,Diamond Stone,Diamond,Stone,0,1610612746,2/10/97,USA,83,255,Center,Clippers,2016,2016,1.4,0,0.9,0
202933,Julyan Stone,Julyan,Stone,0,1610612743,12/7/88,USA,78,200,Guard,Nuggets,2011,2017,1.1,1.1,1.1,0
2852,Awvee Storey,Awvee,Storey,0,1610612749,4/18/77,USA,78,225,Forward-Guard,Bucks,2004,2007,2.4,0.4,1.4,0
757,Damon Stoudamire,Damon,Stoudamire,0,1610612757,9/3/73,USA,70,171,Guard,Trail Blazers,1995,2007,13.4,6.1,3.5,0
101136,Salim Stoudamire,Salim,Stoudamire,0,1610612737,10/11/82,USA,73,175,Guard,Hawks,2005,2008,8,1,1.4,0
2405,Amar'e Stoudemire,Amar'e,Stoudemire,0,1610612752,11/16/82,USA,82,245,Forward-Center,Knicks,2002,2015,18.9,1.2,7.8,6
78267,Paul Stovall,Paul,Stovall,0,1610612756,8/16/48,USA,76,215,Forward,Suns,1972,1972,3,0.5,2.4,0
201199,DJ Strawberry,DJ,Strawberry,0,1610612756,6/15/85,USA,77,201,Guard,Suns,2007,2007,2.2,0.9,0.8,0
78268,Joe Strawder,Joe,Strawder,0,1610612765,9/21/40,USA,82,235,Center,Pistons,1965,1967,8.6,1.1,9.9,0
78269,Bill Stricker,Bill,Stricker,0,1610612757,1/22/48,USA,80,210,Forward,Trail Blazers,1970,1970,4,0,0,0
1065,Erick Strickland,Erick,Strickland,0,1610612742,11/25/73,USA,75,218,Guard,Mavericks,1996,2004,7.5,2.4,2.6,0
1110,Mark Strickland,Mark,Strickland,0,0,7/14/70,USA,82,220,Forward,,1994,2002,4.6,0.4,2.7,0
393,Rod Strickland,Rod,Strickland,0,0,7/11/66,USA,75,185,Guard,,1988,2004,13.2,7.3,3.7,0
78270,Roger Strickland,Roger,Strickland,0,1610612764,9/4/40,USA,77,200,Forward,Bullets,1963,1963,2,0,0,0
78271,John Stroeder,John,Stroeder,0,1610612749,7/24/58,USA,82,260,Forward,Bucks,1987,1988,1.8,0.5,1.8,0
400,Derek Strong,Derek,Strong,0,1610612753,2/9/68,USA,81,240,Forward,Magic,1991,2000,6.8,0.6,4.9,0
78273,Lamont Strothers,Lamont,Strothers,0,1610612742,5/10/68,USA,76,190,Guard,Mavericks,1991,1992,4.6,1.1,1.2,0
78274,John Stroud,John,Stroud,0,1610612745,10/29/57,USA,79,215,Forward,Rockets,1980,1980,2.8,1,1.4,0
1629622,Max Strus,Max,Strus,1,1610612748,3/28/96,USA,77,215,Guard-Forward,Heat,2019,2020,6.7,0.5,1,
201155,Rodney Stuckey,Rodney,Stuckey,0,0,4/21/86,USA,77,205,Guard,,2007,2016,12.6,3.6,2.9,0
78275,Gene Stump,Gene,Stump,0,1610612738,11/13/23,USA,74,185,Forward,Celtics,1947,1949,5.3,0.8,,0
78276,Stan Stutz,Stan,Stutz,0,1610612752,4/14/20,USA,70,170,Guard,Knicks,1946,1948,7.1,1.1,,0
78277,Gary Suiter,Gary,Suiter,0,1610612739,1/18/45,USA,81,225,Center,Cavaliers,1970,1970,1.4,0.1,1.4,0
203096,Jared Sullinger,Jared,Sullinger,0,0,3/4/92,USA,81,260,Center-Forward,,2012,2016,10.8,1.8,7.5,0
201969,DaJuan Summers,DaJuan,Summers,0,1610612765,1/24/88,USA,80,240,Forward,Pistons,2009,2012,3.3,0.3,1,0
1628410,Edmond Sumner,Edmond,Sumner,1,1610612754,12/31/95,USA,76,196,Guard,Pacers,2017,2020,4.9,0.4,1.4,
78654,Barry Sumpter,Barry,Sumpter,0,1610612746,11/11/65,USA,83,215,Forward,Clippers,1988,1988,0,0,0,0
201180,Sun Yue,,Sun Yue,0,1610612747,11/6/85,China,81,205,Guard,Lakers,2008,2008,0.6,0.2,0,0
78278,Don Sunderlage,Don,Sunderlage,0,1610612737,12/20/29,USA,73,180,Guard,Hawks,1953,1954,7.7,2,2.5,1
1743,Bruno Sundov,Bruno,Sundov,0,1610612754,2/10/80,Croatia,86,260,Center,Pacers,1998,2004,1.7,0.2,1,0
78279,Jon Sundvold,Jon,Sundvold,0,1610612759,7/2/61,USA,74,170,Guard,Spurs,1983,1991,7.7,2.9,1.1,0
682,Bob Sura,Bob,Sura,0,1610612739,3/25/73,USA,77,200,Guard,Cavaliers,1995,2006,8.6,3.8,3.4,0
78280,Dick Surhoff,Dick,Surhoff,0,1610612737,11/16/29,USA,76,210,Forward,Hawks,1952,1953,3.1,0.6,1.6,0
78281,Dane Suttle,Dane,Suttle,0,1610612758,8/9/61,USA,75,190,Guard,Kings,1983,1984,5.9,1,1.1,0
357,Greg Sutton,Greg,Sutton,0,1610612766,12/3/67,USA,74,185,Guard,Hornets,1991,1995,4.5,1.7,0.9,0
78283,Bennie Swain,Bennie,Swain,0,1610612738,12/16/33,USA,80,220,Forward,Celtics,1958,1958,4.6,0.5,4.5,0
1628403,Caleb Swanigan,Caleb,Swanigan,1,1610612757,4/18/97,USA,81,260,Forward,Trail Blazers,2017,2019,2.3,0.7,2.9,0
78284,Norm Swanson,Norm,Swanson,0,1610612758,10/4/30,USA,78,210,Forward,Royals,1953,1953,1.6,0.5,1.7,0
78285,Dan Swartz,Dan,Swartz,0,1610612738,12/23/34,USA,76,215,Forward,Celtics,1962,1962,4.5,0.5,2.3,0
2552,Michael Sweetney,Michael,Sweetney,0,1610612752,10/25/82,USA,80,270,Forward,Knicks,2003,2006,6.5,0.6,4.5,0
2741,Robert Swift,Robert,Swift,0,1610612760,12/3/85,USA,85,270,Center,Thunder,2004,2008,4.3,0.2,3.9,0
2031,Stromile Swift,Stromile,Swift,0,1610612763,11/21/79,USA,82,220,Forward-Center,Grizzlies,2000,2008,8.4,0.5,4.6,0
78286,Aaron Swinson,Aaron,Swinson,0,1610612756,12/21/70,USA,77,230,Forward,Suns,1994,1994,2.7,0.3,0.9,0
202377,Pape Sy,Pape,Sy,0,1610612737,4/5/88,France,79,225,Forward-Guard,Hawks,2010,2010,2.3,0.7,1,0
78287,Wallace Sydnor,Wallace,Sydnor,0,1610610025,9/19/21,USA,70,175,Guard,Stags,1946,1946,1,0,,0
1132,Larry Sykes,Larry,Sykes,0,1610612738,4/11/73,USA,81,255,Forward,Celtics,1995,1995,0,0,2,0
1136,Brett Szabo,Brett,Szabo,0,1610612738,2/1/68,USA,83,230,Center,Celtics,1996,1996,2.2,0.2,2.4,0
1887,Wally Szczerbiak,Wally,Szczerbiak,0,1610612750,3/5/77,USA,79,240,Guard-Forward,Timberwolves,1999,2008,14.1,2.4,4,1
440,Zan Tabak,Zan,Tabak,0,1610612761,6/15/70,Croatia,84,257,Center,Raptors,1994,2000,5,0.7,3.6,0
2657,Yuta Tabuse,Yuta,Tabuse,0,0,10/5/80,USA,69,165,Guard,,2004,2004,1.8,0.8,1,0
101147,Chris Taft,Chris,Taft,0,1610612744,3/10/85,USA,82,261,Forward,Warriors,2005,2005,2.8,0.1,2.1,0
78291,Sid Tannenbaum,Sid,Tannenbaum,0,1610612752,10/8/25,USA,72,160,Guard,Knicks,1947,1948,9,2.3,,0
1434,Dragan Tarlac,Dragan,Tarlac,0,1610612741,5/9/73,Serbia,83,270,Center-Forward,Bulls,2000,2000,2.4,0.7,2.8,0
78293,Roy Tarpley,Roy,Tarpley,0,1610612742,11/28/64,USA,84,230,Forward,Mavericks,1986,1994,12.6,1,10,0
78294,Earl Tatum,Earl,Tatum,0,1610612747,7/26/53,USA,76,185,Guard,Lakers,1976,1979,9.6,1.9,2.6,0
1628369,Jayson Tatum,Jayson,Tatum,1,1610612738,3/3/98,USA,80,210,Forward-Guard,Celtics,2017,2020,24.9,4.3,6.8,
204002,Edy Tavares,Edy,Tavares,0,1610612737,3/22/92,Cabo Verde,87,265,Center,Hawks,2015,2016,2.5,0.3,2.5,0
78295,Anthony Taylor,Anthony,Taylor,0,1610612748,11/30/65,USA,76,175,Guard,Heat,1988,1988,6.9,2,1.6,0
78296,Brian Taylor,Brian,Taylor,0,1610612746,6/9/51,USA,74,185,Guard,Clippers,1976,1981,12.3,4.5,2.4,0
101182,Donell Taylor,Donell,Taylor,0,1610612764,7/26/82,USA,77,193,Guard,Wizards,2005,2006,2.7,0.9,1.1,0
78298,Fred Taylor,Fred,Taylor,0,1610612756,2/5/48,USA,77,180,Guard,Suns,1970,1971,4.4,0.8,1.6,0
1627819,Isaiah Taylor,Isaiah,Taylor,0,1610612737,7/11/94,USA,75,170,Guard,Hawks,2016,2017,6.3,2.9,1.4,0
78297,Jay Taylor,Jay,Taylor,0,1610612751,10/3/67,USA,75,190,Forward,Nets,1989,1989,3,0.3,0.6,0
78299,Jeff Taylor,Jeff,Taylor,0,1610612745,1/1/60,USA,76,175,Guard,Rockets,1982,1986,3.2,2,1.5,0
203106,Jeffery Taylor,Jeffery,Taylor,0,0,5/23/89,Sweden,,,,,2012,2016,6.1,0.8,2,0
201966,Jermaine Taylor,Jermaine,Taylor,0,0,12/8/86,USA,76,210,Guard,,2009,2010,5.4,0.7,1.7,0
1511,Johnny Taylor,Johnny,Taylor,0,1610612743,6/4/74,USA,81,220,Forward,Nuggets,1997,1999,4.7,0.5,2.2,0
78301,Leonard Taylor,Leonard,Taylor,0,1610612744,5/2/66,USA,80,220,Forward,Warriors,1989,1989,1.1,0.1,1.2,0
1508,Maurice Taylor,Maurice,Taylor,0,0,10/30/76,USA,81,265,Forward-Center,,1997,2006,11,1.2,4.6,0
201446,Mike Taylor,Mike,Taylor,0,1610612746,1/21/86,USA,74,165,Guard,Clippers,2008,2008,5.7,2.1,1.7,0
78302,Roland Taylor,Roland,Taylor,0,1610612743,3/13/46,USA,72,175,Guard,Nuggets,1976,1976,3.8,3.6,2.7,0
203116,Tyshawn Taylor,Tyshawn,Taylor,0,0,4/12/90,USA,75,185,Guard,,2012,2013,2.9,0.9,0.5,0
78303,Vince Taylor,Vince,Taylor,0,1610612752,9/11/60,USA,77,180,Guard,Knicks,1982,1982,3.1,1.3,1.2,0
78304,Terry Teagle,Terry,Teagle,0,1610612744,4/10/60,USA,77,195,Guard,Warriors,1982,1992,11.6,1.4,2.6,0
201952,Jeff Teague,Jeff,Teague,1,1610612738,6/10/88,USA,75,195,Guard,Celtics,2009,2020,6.6,2.2,1.6,
203104,Marquis Teague,Marquis,Teague,0,1610612741,2/28/93,USA,74,189,Guard,Bulls,2012,2017,2.4,1.5,1,0
203141,Mirza Teletovic,Mirza,Teletovic,0,0,9/17/85,Bosnia and Herzegovina,81,242,Forward,,2012,2017,8.1,0.8,3.2,0
2742,Sebastian Telfair,Sebastian,Telfair,0,0,6/9/85,USA,72,170,Guard,,2004,2014,7.4,3.5,1.6,0
202066,Garrett Temple,Garrett,Temple,1,1610612741,5/8/86,USA,77,195,Guard-Forward,Bulls,2009,2020,8.5,2,3.1,
1628462,Milos Teodosic,Milos,Teodosic,0,0,3/19/87,Serbia,77,196,Guard,,2017,2018,8,4,2.4,0
78305,Ira Terrell,Ira,Terrell,0,1610612756,6/19/54,USA,80,200,Forward,Suns,1976,1978,7,1.1,4.2,0
1629123,Jared Terrell,Jared,Terrell,0,1610612750,2/10/95,USA,75,227,Guard,Timberwolves,2018,2018,2.2,0.9,0.4,0
78307,Carlos Terry,Carlos,Terry,0,1610612764,6/22/56,USA,76,210,Guard,Bullets,1980,1982,3,1.3,2.4,0
78306,Chuck Terry,Chuck,Terry,0,1610612749,9/27/50,USA,78,215,Guard,Bucks,1972,1976,3.3,0.6,2.2,0
78308,Claude Terry,Claude,Terry,0,1610612737,1/12/50,USA,77,195,Guard,Hawks,1976,1977,4,0.9,0.8,0
1629150,Emanuel Terry,Emanuel,Terry,0,0,8/21/96,USA,81,220,Forward,,2018,2018,3.3,0.7,2.3,0
1891,Jason Terry,Jason,Terry,0,1610612742,9/15/77,USA,74,185,Guard,Mavericks,1999,2017,13.4,3.8,2.3,0
201934,Hasheem Thabeet,Hasheem,Thabeet,0,1610612763,2/16/87,Tanzania,87,263,Center,Grizzlies,2009,2013,2.2,0.1,2.7,0
78309,Tom Thacker,Tom,Thacker,0,1610612758,11/2/39,USA,74,170,Guard,Royals,1963,1967,3.3,1,2.4,0
1628464,Daniel Theis,Daniel,Theis,1,1610612738,4/4/92,Germany,80,245,Forward-Center,Celtics,2017,2020,9.4,1.6,5.3,
78310,Reggie Theus,Reggie,Theus,0,1610612741,10/13/57,USA,78,190,Guard,Bulls,1978,1990,18.5,6.3,3.3,2
78311,Peter Thibeaux,Peter,Thibeaux,0,1610612744,10/3/61,USA,79,210,Forward,Warriors,1984,1985,5,0.5,1.5,0
78312,Bill Thieben,Bill,Thieben,0,1610612765,3/28/35,USA,78,215,Forward,Pistons,1956,1957,4,0.3,3.2,0
78313,Justus Thigpen,Justus,Thigpen,0,1610612765,8/13/47,USA,73,160,Guard,Pistons,1972,1973,2.5,0.4,0.5,0
78314,David Thirdkill,David,Thirdkill,0,1610612738,4/12/60,USA,79,195,Forward,Celtics,1982,1986,2.8,0.5,1.2,0
203519,Adonis Thomas,Adonis,Thomas,0,1610612753,3/25/93,USA,79,240,Guard-Forward,Magic,2013,2013,2.3,0.5,0.5,0
2873,Billy Thomas,Billy,Thomas,0,1610612751,12/23/75,USA,77,220,Guard,Nets,2004,2007,2.7,0.5,1,0
1063,Carl Thomas,Carl,Thomas,0,1610612739,10/3/69,USA,76,195,Guard,Cavaliers,1991,1997,2.9,0.4,1,0
78316,Charles Thomas,Charles,Thomas,0,1610612765,10/3/69,USA,75,175,Guard,Pistons,1991,1991,1.3,0.6,0.6,0
2041,Etan Thomas,Etan,Thomas,0,1610612764,4/1/78,USA,82,260,Center,Wizards,2001,2010,5.7,0.4,4.7,0
78317,Irving Thomas,Irving,Thomas,0,1610612747,1/2/66,USA,80,225,Forward,Lakers,1990,1990,1.8,0.4,1.2,0
202738,Isaiah Thomas,Isaiah,Thomas,1,0,2/7/89,USA,69,185,Guard,,2011,2019,18.1,5,2.5,2
78318,Isiah Thomas,Isiah,Thomas,0,1610612765,4/30/61,USA,73,180,Guard,Pistons,1981,1993,19.2,9.3,3.6,11
1975,Jamel Thomas,Jamel,Thomas,0,1610612751,7/19/76,USA,78,219,Forward,Nets,1999,2000,2.5,0.5,1.2,0
2839,James Thomas,James,Thomas,0,0,11/22/80,USA,81,245,Forward,,2004,2005,1.6,0.2,2.3,0
78320,Jim Thomas,Jim,Thomas,0,1610612754,10/19/60,USA,75,190,Guard,Pacers,1983,1990,8.4,2.3,2.6,0
78321,Joe Thomas,Joe,Thomas,0,1610612756,6/27/48,USA,78,205,Forward,Suns,1970,1970,1.4,0.4,1.1,0
1519,John Thomas,John,Thomas,0,1610612761,9/8/75,USA,81,265,Center,Raptors,1997,2005,2.7,0.3,2.1,0
1903,Kenny Thomas,Kenny,Thomas,0,0,7/25/77,USA,79,245,Center-Forward,,1999,2009,9.3,1.5,6.9,0
1629017,Khyri Thomas,Khyri,Thomas,1,1610612765,5/8/96,USA,75,210,Guard,Pistons,2018,2019,2.3,0.3,0.6,0
703,Kurt Thomas,Kurt,Thomas,0,0,10/4/72,USA,81,240,Forward,,1995,2012,8.1,1.1,6.6,0
202498,Lance Thomas,Lance,Thomas,0,1610612751,4/24/88,USA,80,225,Forward,Nets,2011,2019,5.1,0.7,2.6,0
202952,Malcolm Thomas,Malcolm,Thomas,0,0,11/8/88,USA,81,225,Forward,,2011,2014,1.9,0.4,2.4,0
1629744,Matt Thomas,Matt,Thomas,1,1610612761,8/4/94,USA,76,190,Guard,Raptors,2019,2020,2.6,0.4,0.8,
78322,Terry Thomas,Terry,Thomas,0,1610612765,8/20/53,USA,80,220,Forward,Pistons,1975,1975,2.8,0.1,1.3,0
1501,Tim Thomas,Tim,Thomas,0,1610612749,2/26/77,USA,82,240,Forward,Bucks,1997,2009,11.5,1.5,4.1,0
200748,Tyrus Thomas,Tyrus,Thomas,0,0,8/17/86,USA,82,225,Forward,,2006,2014,7.7,0.9,4.8,0
202717,Trey Thompkins,Trey,Thompkins,0,1610612746,5/29/90,USA,82,245,Forward,Clippers,2011,2011,2.4,0.1,1,0
78323,Bernard Thompson,Bernard,Thompson,0,1610612756,8/30/62,USA,78,210,Guard,Suns,1984,1988,5.3,1.3,1.7,0
1631,Billy Thompson,Billy,Thompson,0,1610612748,12/1/63,USA,79,195,Forward,Heat,1986,1991,8.6,1.7,5.4,0
240,Brooks Thompson,Brooks,Thompson,0,0,7/19/70,USA,76,193,Guard,,1994,1997,4.5,1.7,0.9,0
78325,Corny Thompson,Corny,Thompson,0,1610612742,2/5/60,USA,80,225,Forward,Mavericks,1982,1982,2.8,0.8,2.7,0
78326,David Thompson,David,Thompson,0,1610612743,7/13/54,USA,76,195,Guard,Nuggets,1976,1983,22.1,3.2,3.8,4
101159,Dijon Thompson,Dijon,Thompson,0,0,3/23/83,USA,80,200,Guard-Forward,,2005,2006,2.8,0.2,1.2,0
78327,George Thompson,George,Thompson,0,1610612749,11/29/47,USA,74,200,Guard,Bucks,1974,1974,10.7,3.1,2.5,0
203138,Hollis Thompson,Hollis,Thompson,0,0,4/3/91,USA,80,206,Forward,,2013,2016,7.7,1.1,3.1,0
201574,Jason Thompson,Jason,Thompson,0,1610612758,7/21/86,USA,83,250,Forward-Center,Kings,2008,2015,8.9,1.1,6.6,0
78328,John Thompson,John,Thompson,0,1610612738,9/2/41,USA,82,225,Forward,Celtics,1964,1965,3.5,0.3,3.5,0
78329,Kevin Thompson,Kevin,Thompson,0,1610612757,2/7/71,USA,83,260,Center,Trail Blazers,1993,1993,0.9,0.2,0.9,0
202691,Klay Thompson,Klay,Thompson,1,1610612744,2/8/90,USA,78,215,Guard,Warriors,2011,2020,21.5,2.4,3.8,
78,LaSalle Thompson,LaSalle,Thompson,0,0,6/23/61,USA,82,245,Center,,1982,1996,7.9,1.2,6.8,0
78331,Mychal Thompson,Mychal,Thompson,0,1610612757,1/30/55,USA,82,226,Center,Trail Blazers,1978,1990,13.7,2.3,7.4,0
202814,Mychel Thompson,Mychel,Thompson,0,0,6/1/88,USA,78,211,Forward,,2011,2011,3.6,1.4,1,0
78332,Paul Thompson,Paul,Thompson,0,1610612739,5/25/61,USA,78,210,Guard,Cavaliers,1983,1985,8.9,1.5,3.5,0
78333,Stephen Thompson,Stephen,Thompson,0,1610612758,12/2/68,USA,76,185,Forward,Kings,1991,1991,1.6,0.4,1,0
202684,Tristan Thompson,Tristan,Thompson,1,1610612738,3/13/91,Canada,81,254,Center-Forward,Celtics,2011,2020,7.9,1,8.4,
78335,Rod Thorn,Rod,Thorn,0,1610612760,5/23/41,USA,76,195,Guard,SuperSonics,1963,1970,10.8,2.6,3.1,0
201154,Al Thornton,Al,Thornton,0,1610612746,12/7/83,USA,80,235,Forward,Clippers,2007,2010,11.9,1.2,4.2,0
738,Bob Thornton,Bob,Thornton,0,1610612755,7/10/62,USA,82,225,Forward,76ers,1985,1995,3,0.3,2.5,0
201977,Marcus Thornton,Marcus,Thornton,0,0,6/5/87,USA,76,205,Guard-Forward,,2009,2016,11.9,1.4,2.8,0
1628414,Sindarius Thornwell,Sindarius,Thornwell,0,0,11/15/94,USA,76,215,Guard,,2017,2020,1.2,0.3,0.4,
901,Otis Thorpe,Otis,Thorpe,0,1610612745,8/5/62,USA,82,248,Center-Forward,Rockets,1984,2000,14,2.2,8.2,1
9,Sedale Threatt,Sedale,Threatt,0,1610612747,9/10/61,USA,74,185,Guard,Lakers,1983,1996,9.8,3.8,1.8,0
600001,Nate Thurmond,Nate,Thurmond,0,1610612744,7/25/41,USA,83,225,Center,Warriors,1963,1976,15,2.7,15,5
78340,Mel Thurston,Mel,Thurston,0,1610610032,1/16/19,USA,72,175,Guard,Steamrollers,1947,1947,5.6,0.3,,0
1629680,Matisse Thybulle,Matisse,Thybulle,1,1610612755,3/4/97,USA,77,201,Guard-Forward,76ers,2019,2020,3.7,1,1.7,
78341,Howard Tidrick,Howard,Tidrick,0,1610610024,6/14/15,USA,73,190,Guard,Bullets,1948,1948,9,1.7,,0
78342,Dan Tieman,Dan,Tieman,0,1610612758,11/30/40,USA,72,185,Guard,Royals,1962,1962,1.2,0.9,0.8,0
78343,Darren Tillis,Darren,Tillis,0,1610612744,2/23/60,USA,83,215,Center,Warriors,1982,1983,3.4,0.3,2.5,0
78344,Jack Tingle,Jack,Tingle,0,1610610036,12/30/24,USA,76,205,Forward,Capitols,1947,1948,2.3,0.2,,0
